experiment_name,model_name,method,data_fraction,seed,f1_macro,accuracy,f1_negative,f1_neutral,f1_positive,trainable_params,peak_vram_gb,train_time_s,inference_latency_ms,fallback_rate,notes
lora_qwen1.7b_nfull_s42,Qwen/Qwen3-1.7B,lora,full,42,0.6922061633056852,0.6862068965517242,0.7218934911242604,0.6353276353276354,0.71939736346516,6422528,8.723313664,172.662,53.919037068752864,0.0,"PEFT lora sobre Qwen/Qwen3-1.7B, fracción=full, seed=42. r=16, lr=0.0002, max_steps=1150 (min_steps=80). best_val_F1=0.7024@step287. loss 0.5274711369637413->0.020149493466686288. n_train=1839, n_test=870. train_dir=cardiff_es, eval_dir=cardiff_es."
lora_qwen4b_nfull_s42,Qwen/Qwen3-4B,lora,full,42,0.7219585769659487,0.7218390804597701,0.7476979742173112,0.6372881355932203,0.7808896210873146,11796480,16.748752896,226.8933,71.18680605076645,0.0,"PEFT lora sobre Qwen/Qwen3-4B, fracción=full, seed=42. r=16, lr=0.0002, max_steps=1150 (min_steps=80). best_val_F1=0.7240@step287. loss 0.45981526125598865->0.014398169434444415. n_train=1839, n_test=870. train_dir=cardiff_es, eval_dir=cardiff_es."
prompting_fewshot_k4_Qwen_Qwen3-4B,Qwen/Qwen3-4B,prompting_fewshot_k4,full,42,0.6522459597615115,0.6494252873563219,0.7324478178368121,0.616580310880829,0.6077097505668935,0,2.871453184,0.0,87.49384795283449,0.0,Prompting prompting_fewshot_k4. k=4. Modelo: Qwen/Qwen3-4B (2205.8M params). Fallback: 0.0%. Tiempo total inferencia: 76.1s.
